encoding,auroc,accuracy,task,model,dataset
WCYKMVHQFDGRLITNEASP,0.7407896767040467,0.3567223781654556,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8077097786659861,0.4377720151026126,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7310141651040645,0.4080931002670133,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8088163595748983,0.46379555032361425,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7026420583634573,0.32083508222099727,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.807578407730219,0.453396600585228,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7238675636055854,0.33727276001625317,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8063782728543428,0.39705861965522815,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7346928404861893,0.40617816273272866,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8057305113638783,0.3897972924369816,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.706941520250438,0.35609964233935704,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8095967139610452,0.44500990591249634,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.6842068092389488,0.3582280864944892,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8057090211510726,0.4551305464068676,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7395885932429972,0.4221921717161387,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8044329690847345,0.46104270245655565,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.6947707276651343,0.2896652736394659,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8077880192314815,0.45764714165276005,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7046977019738024,0.3596541174725342,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8056365963139729,0.439656347255095,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7020843005464802,0.3256543239399213,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8067951377481029,0.44352884241554547,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7277070604606442,0.37804854525727527,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8059517283781601,0.4320230065598107,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7130696755234796,0.39734430242966395,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8081779887992123,0.4606537082022837,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7142362003063981,0.30149045515297324,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.808115695771064,0.3963032632348816,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7245014032882606,0.3447973230176943,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8076621692960815,0.4013696396249415,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7312829000758907,0.3653527992155287,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8069515366780486,0.4434378663918448,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7282494594486126,0.36848087971800847,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8022791899755651,0.4503189807263001,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7256920889742341,0.3612683666080558,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8088124330835129,0.43938678888749694,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7196821836569263,0.3973125384871778,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8045735346653607,0.4412335580989919,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7356397175542929,0.38244271343136665,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8066905998188677,0.40815294269325914,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.6927612819653703,0.24604413244413242,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8039552477083344,0.42416653485276046,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7082398614882237,0.3355257853015699,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8054323069722826,0.4641356380180729,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7436076883485077,0.40166631848842255,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8019571180834685,0.39066635499906527,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7297983645086694,0.35838236061127626,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8093691579094836,0.4595940838930533,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7317872412020455,0.4038908180717929,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8044331009487602,0.4012814414995412,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.6884510426831837,0.3072432690168832,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8104989453339693,0.43944134446433025,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7098785364584899,0.3634208526001509,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8046353697060653,0.42358687334197426,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7224113896290676,0.3054755895510187,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.807230221251821,0.4401780668504312,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7640607080663608,0.39964004906347617,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8065553549165291,0.45561209454762397,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7410061115218982,0.38639850020420186,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8081862026707833,0.4494631850186547,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.709081192908673,0.340816501851117,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8059198392508099,0.45238668719530245,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7521174929657437,0.405184872195254,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8044403099948862,0.4505165982793978,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7004393055283058,0.37353679765576614,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8068465048979995,0.4599743191992366,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7051690927182787,0.3044993033425904,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8082118020517658,0.46259330860400477,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.719953078452713,0.3426521535891826,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8032331123480023,0.45077173132857506,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7224367433719218,0.34690348894688505,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8109849083188859,0.4125757110680288,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7370701308372921,0.34862340612623666,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8034491406473829,0.3974943774261027,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7335064135763606,0.3859450200329376,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.808934274220249,0.4471940591964425,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7281039024787935,0.3414367780263189,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8026741708362672,0.4424220272513488,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7320077612218074,0.35410097460460177,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8061862629051099,0.468493569479675,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7138738797249387,0.33581557519523253,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8038084379398777,0.4192657429421331,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7297011184519442,0.38948703699485687,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8036176117353271,0.43840519112731346,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.725455866468734,0.38797683447278924,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8011452982914372,0.3807027366894216,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7185886032455444,0.34226962431199337,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8056259549668654,0.3959032777375143,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.731208586974898,0.40984846382439455,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8054219450427397,0.4210240553864496,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7042317972711826,0.28843913460995313,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8058278075693586,0.40971547868484465,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.6727191221932671,0.299083685600745,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8062794945282752,0.38614880014642794,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7343898706997891,0.34756371800530805,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8070078319943527,0.43489414818487865,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7308433851927015,0.3575407502309479,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.809565628073776,0.46119874034701364,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7341011560188434,0.3438663428825103,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8073959249546384,0.47252917085711044,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7199594830578608,0.3325311636084615,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8070259990907702,0.39591381418824584,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7420457597809261,0.3460689954565904,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8092940948710734,0.4546526274425055,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7116924234350507,0.32353633504146756,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8082673295533513,0.40571412087323366,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7014965591841307,0.3524782020394987,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.807558678666554,0.43857934858017417,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7061783035567585,0.3352286405791828,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8087795718250815,0.40095193214264657,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.6864295046433091,0.33520658212816484,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8046953961346981,0.4225008128324802,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7222170712626932,0.393625639605201,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8100138973488322,0.4732943612227499,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7286915859072847,0.3630841845831313,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.805049932589203,0.42934908367905306,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7436034184215282,0.37732055875442383,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.805579185393172,0.4174170557033838,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7480274722438657,0.4221078505999828,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8056857589282396,0.39081538561862345,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.727443035616259,0.394173882527692,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8042114349538778,0.41571350888843916,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7019616959530134,0.3665256309412025,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8074671940103684,0.43638951914504087,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7239538875100868,0.3691662225361101,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8069726064407622,0.4431018518518518,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7309591002105597,0.4131919526998541,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8069450151946211,0.40246149270939957,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.706433954622194,0.2990218392001566,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8055863277692084,0.44466063237355585,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.742728523975617,0.3584411919720524,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8059764928614163,0.4337788996453538,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7242263769215929,0.36242916066049435,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8093874315603327,0.4163363331691127,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.73781388073422,0.3661861738117687,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8068580387838319,0.45017643231871907,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7416290154619593,0.38735934738812017,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8039893796740307,0.4004311217336213,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7495735457844235,0.3762047681347114,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.802844862352288,0.4486909815443084,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.6969995376901708,0.2916963618552962,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8002231903678471,0.4058236717483961,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7370183784773312,0.4092283884815012,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8054964724780062,0.4204911413148621,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.720113553524516,0.40212323309946907,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8083120352531512,0.40535783235099077,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.732849553487869,0.4053253395119444,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8071247985901067,0.4426239302171324,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7124788458763732,0.30684091037906486,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.804614711461779,0.4254947383235426,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7232573003698276,0.36738920639047945,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8049832937956574,0.3938483082211436,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.747591911096521,0.4327100513410554,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8069680399494075,0.4691563133943955,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7373515205007777,0.36219496600951534,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8072922760666383,0.44837314325371896,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7261179290134936,0.38650519901117714,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.804283273380701,0.45697597191121087,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7209935040344637,0.352805985184668,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.806917198680995,0.46072454637586413,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.73537518310082,0.3848338574824539,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.7984593963024135,0.4216142199256643,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7147114049307483,0.36928725808036156,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8036503973831722,0.44562685595490503,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7022896111776901,0.31530523199838195,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8068046532934838,0.44204557364865515,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7333449480499822,0.407722624989632,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8072196261615877,0.4010521395725859,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7190053682277912,0.38196771293776066,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8076219844815787,0.40766640258750186,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7231348856955806,0.3951566383922299,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8056046741270515,0.39584599200398485,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7321216482643818,0.3380883877446991,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8038210519384823,0.39998868792802733,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7292090187855311,0.3261556937826963,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8043049891349383,0.44527278910535334,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.714048585492288,0.3216560600372509,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8091779051847091,0.47466122391848725,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7085666514304251,0.282599014206062,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8040225433566002,0.4154946834204193,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.6902766778902713,0.2755009045951461,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8041197092892771,0.42693646452747397,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7431755437985038,0.3530595431997524,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8069567902698921,0.41702085908331227,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7139593754238167,0.3618577946683219,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8070541171071071,0.4015854431522786,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.702793950910819,0.31073484385952427,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.7982206788987493,0.4345216998677521,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7135034798138007,0.3798095020280288,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8074632484243374,0.40766444100078625,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7352345710977384,0.3602287240810158,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8054311634906199,0.3980259976123608,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.6989115033720591,0.3606796067005127,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8074708393864396,0.4537513472329466,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.6938794272662413,0.31024617844504754,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8052971992291512,0.442463590067146,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.6972614693778609,0.3420575338937966,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8083208322385136,0.40702356183909877,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7353626567880003,0.39070152864811586,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8038704982047417,0.46694229126321335,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.727116807293785,0.36393282932685544,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8041896862981707,0.4306487944701657,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7166292228027287,0.35694340874670355,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8074487795219994,0.3970560384706129,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7413830682001422,0.38307610476862886,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8103365080618097,0.41877432851581864,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7419081741009073,0.4024887801511682,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8094908744345328,0.39516070586839463,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7077965878287988,0.38409999579777127,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8052954956483147,0.4575340047688477,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7280412417358588,0.3316089160212067,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8060778557058217,0.45896810801950966,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7383013724660636,0.3935744611396562,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8035932791209254,0.3977718214487168,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7042647941329898,0.32224083273327114,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8085168712456342,0.3991281773963473,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7169122218217605,0.3528222080106199,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8011838346188558,0.4252463990373503,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.728409280817561,0.3698928685981026,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8020687839675636,0.39822637065571154,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7081219993312635,0.29655763035939203,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.804182374670915,0.4370459285433072,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7547534502124664,0.4556349807149015,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8044435366829694,0.40055460856127045,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7127550200721682,0.3147516975103182,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8122179657458529,0.4240164382068,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7223385751904526,0.3420013854820049,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8065042380202214,0.4343200716535206,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7200841940059192,0.3458875219633369,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8064913189888431,0.43256086607339367,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7071690680700825,0.36312732333923115,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8024252467597993,0.4008228906656077,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7332938892245926,0.4169486511815384,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8072015478532167,0.44621708420685263,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7478330381489727,0.41757584701938527,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.806329106807844,0.45561450094254735,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7031340068464488,0.3304001403726929,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8068421700512346,0.43803381837284483,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7174622227599142,0.4282740016094035,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.809660758370107,0.46837672306617584,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7484004749545952,0.38451161119713717,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8053891100525462,0.4473249933729475,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7337060487376751,0.3877014575821803,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8079167901322786,0.40321542880801414,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7339130498771245,0.3781029211806225,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8067027047679348,0.4609280055365246,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7473441733220451,0.38520494011653017,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8062336846724408,0.4584271756486709,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7296235794990282,0.3740274448010461,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8101678249179969,0.40725964242208573,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.73166551959802,0.40069995063946784,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8060374695405464,0.3978558482839638,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7137349596213421,0.3159110904063456,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8045759122185056,0.43624035003990735,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7182760844058269,0.35626095594681506,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8049645888571371,0.45415646900843454,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7381733684320023,0.41840733347570935,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8075518776161685,0.43038333522367395,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7230896018390585,0.38116565250670614,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8039522148033607,0.3900611683869605,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7454773676622848,0.35825758095602195,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8075596090256474,0.4319398932982441,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.684288181783549,0.29647367364385874,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8061760012114894,0.44914335513188064,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7150982681944215,0.35291753001245824,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8077348359840867,0.40442396494837335,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7108350179198111,0.362039488534516,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8099110162745916,0.4306113115383182,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7521278463841128,0.4274138057791867,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8022768957454967,0.4584967239559341,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.6990190642072238,0.3357706301881636,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8048909633054316,0.409575709628212,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7210044054734099,0.3656637048556456,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8074448314946879,0.4480110270994843,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7387925261799542,0.3795267418562103,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8030016414230602,0.469242509688479,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7196982543255078,0.3440210763345469,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8062988187555618,0.40969454480928447,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.729724965019517,0.3833744109413602,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8062234896716749,0.4286669421409427,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7417570669124137,0.378673651911163,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.803181605442058,0.42386632070972363,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7259699842786101,0.3207757848073401,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8065991514957996,0.46407984676696773,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7256421637313333,0.3769061074968575,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8034750731294492,0.3925569765093905,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.6821357995926519,0.3220038267107034,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8119459121942707,0.4716413423257612,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7389210523968583,0.4091624128488558,multiclass,resnet,tox
